time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2025-02-27 21:00:00,48.2,30.4,50.0,0.0,,280.0,12.4,,1014.0,,3.0
2025-02-27 22:00:00,48.2,28.4,46.0,0.0,,290.0,13.7,,1013.0,,1.0
2025-02-27 23:00:00,46.4,28.2,49.0,0.0,,270.0,7.0,,1013.0,,1.0
2025-02-28 00:00:00,42.8,28.6,57.0,0.0,,0.0,0.0,,1012.0,,1.0
2025-02-28 01:00:00,42.8,28.6,57.0,0.0,,200.0,3.4,,1012.0,,3.0
2025-02-28 02:00:00,39.2,28.4,65.0,0.0,,200.0,6.8,,1009.0,,1.0
2025-02-28 03:00:00,37.4,28.6,70.0,0.0,,190.0,8.1,,1009.0,,3.0
2025-02-28 04:00:00,36.9,30.4,77.0,0.0,,185.0,10.1,,1007.0,,2.0
2025-02-28 05:00:00,44.6,28.6,53.0,0.0,,210.0,9.3,,1003.0,,2.0
2025-02-28 06:00:00,44.6,26.6,49.0,0.0,,200.0,15.0,,1001.0,,3.0
2025-02-28 07:00:00,46.4,26.8,46.0,0.0,,210.0,14.9,,998.0,,3.0
2025-02-28 08:00:00,48.2,26.8,43.0,0.0,,250.0,12.7,,997.0,,3.0
2025-02-28 09:00:00,46.4,28.2,49.0,0.0,,250.0,12.7,,997.0,,3.0
2025-02-28 10:00:00,46.4,30.2,53.0,0.0,,260.0,14.9,,996.0,,3.0
2025-02-28 11:00:00,46.4,30.2,53.0,0.0,,260.0,13.7,,996.0,,3.0
2025-02-28 12:00:00,44.6,32.0,61.0,0.0,,280.0,13.9,,997.0,,3.0
2025-02-28 13:00:00,42.8,33.6,70.0,0.0,,280.0,20.5,,997.0,,3.0
2025-02-28 14:00:00,44.6,32.0,61.0,0.0,,290.0,24.2,,997.0,,3.0
2025-02-28 15:00:00,44.6,30.4,57.0,0.0,,290.0,25.5,,997.0,,3.0
2025-02-28 16:00:00,42.8,30.2,61.0,0.0,,290.0,21.7,,998.0,,3.0
2025-02-28 17:00:00,37.4,21.4,52.0,0.0,,300.0,33.6,,999.0,,3.0
2025-02-28 18:00:00,39.2,19.6,45.0,0.0,,300.0,26.7,,1001.0,,3.0
2025-02-28 19:00:00,39.2,19.6,45.0,0.0,,310.0,24.2,,1002.0,,3.0
2025-02-28 20:00:00,35.6,17.8,48.0,0.0,,310.0,27.3,,1005.0,,3.0
2025-02-28 21:00:00,35.6,17.8,48.0,0.0,,310.0,20.5,,1006.0,,3.0
2025-02-28 22:00:00,35.6,15.8,44.0,0.0,,310.0,23.0,,1008.0,,3.0
2025-02-28 23:00:00,32.0,14.0,47.0,0.0,,310.0,21.7,,1009.0,,3.0
2025-03-01 00:00:00,30.2,12.4,47.0,0.0,,320.0,19.9,,1011.0,,1.0
2025-03-01 01:00:00,28.4,12.2,50.0,0.0,,350.0,21.7,,1012.0,,1.0
2025-03-01 02:00:00,26.6,10.4,50.0,0.0,,350.0,18.6,,1013.0,,2.0
2025-03-01 03:00:00,26.6,10.4,50.0,0.0,,350.0,12.7,,1014.0,,3.0
2025-03-01 04:00:00,21.7,10.0,60.0,0.0,,341.0,15.7,,1017.7,,3.0
2025-03-01 05:00:00,21.2,3.2,45.0,0.0,,340.0,13.9,,1016.0,,3.0
2025-03-01 06:00:00,19.4,3.4,49.0,0.0,,340.0,17.2,,1017.0,,3.0
2025-03-01 07:00:00,17.6,6.8,62.0,0.0,,340.0,12.4,,1018.0,,3.0
2025-03-01 08:00:00,17.6,3.4,53.0,0.0,,350.0,12.4,,1019.0,,3.0
2025-03-01 09:00:00,15.8,3.2,57.0,0.0,,20.0,9.2,,1021.0,,3.0
2025-03-01 10:00:00,14.0,1.6,57.0,0.0,,10.0,10.3,,1022.0,,1.0
2025-03-01 11:00:00,14.0,1.6,57.0,0.0,,10.0,11.8,,1023.0,,1.0
2025-03-01 12:00:00,10.4,1.2,66.0,0.0,,10.0,6.8,,1024.0,,1.0
2025-03-01 13:00:00,14.0,3.4,62.0,0.0,,350.0,7.0,,1024.0,,1.0
2025-03-01 14:00:00,15.8,1.2,52.0,0.0,,350.0,10.6,,1025.0,,1.0
2025-03-01 15:00:00,17.6,1.2,48.0,0.0,,320.0,7.0,,1026.0,,1.0
2025-03-01 16:00:00,19.4,-2.0,38.0,0.0,,320.0,5.8,,1026.0,,1.0
2025-03-01 17:00:00,21.2,-4.2,32.0,0.0,,10.0,9.2,,1026.0,,1.0
2025-03-01 18:00:00,23.0,-6.0,27.0,0.0,,320.0,10.6,,1026.0,,1.0
2025-03-01 19:00:00,24.8,-6.2,25.0,0.0,,320.0,4.7,,1025.0,,1.0
2025-03-01 20:00:00,24.8,-6.2,25.0,0.0,,340.0,8.1,,1025.0,,1.0
2025-03-01 21:00:00,24.8,-6.2,25.0,0.0,,340.0,5.8,,1024.0,,1.0
2025-03-01 22:00:00,24.8,-6.2,25.0,0.0,,316.0,4.7,,1024.0,,1.0
2025-03-01 23:00:00,23.0,-1.8,33.0,0.0,,0.0,0.0,,1024.0,,1.0
2025-03-02 00:00:00,23.0,-1.8,33.0,0.0,,0.0,0.0,,1024.0,,1.0
2025-03-02 01:00:00,19.4,5.0,53.0,0.0,,232.0,2.5,,1024.0,,1.0
2025-03-02 02:00:00,17.6,5.0,57.0,0.0,,229.0,2.9,,1024.0,,3.0
2025-03-02 03:00:00,15.8,6.8,67.0,0.0,,0.0,0.0,,1024.0,,3.0
2025-03-02 04:00:00,19.4,-5.1,33.0,0.0,,222.0,2.9,,1026.3,,2.0
2025-03-02 05:00:00,14.0,8.6,79.0,0.0,,207.0,2.9,,1024.0,,2.0
2025-03-02 06:00:00,12.2,7.0,79.0,0.0,,0.0,0.0,,1024.0,,1.0
2025-03-02 07:00:00,12.2,7.0,79.0,0.0,,0.0,0.0,,1024.0,,3.0
2025-03-02 08:00:00,12.2,7.0,79.0,0.0,,192.0,4.7,,1024.0,,1.0
2025-03-02 09:00:00,12.2,8.6,85.0,0.0,,0.0,0.0,,1023.0,,3.0
2025-03-02 10:00:00,15.8,8.6,73.0,0.0,,180.0,3.7,,1023.0,,3.0
2025-03-02 11:00:00,15.8,8.6,73.0,0.0,,0.0,0.0,,1023.0,,3.0
2025-03-02 12:00:00,15.8,6.8,67.0,0.0,,160.0,4.7,,1023.0,,3.0
2025-03-02 13:00:00,19.4,8.4,62.0,0.0,,160.0,8.1,,1022.0,,2.0
2025-03-02 14:00:00,24.8,8.8,50.0,0.0,,190.0,6.8,,1022.0,,2.0
2025-03-02 15:00:00,28.4,2.8,33.0,0.0,,190.0,10.6,,1022.0,,3.0
2025-03-02 16:00:00,30.2,1.8,29.0,0.0,,200.0,11.4,,1021.0,,3.0
2025-03-02 17:00:00,28.4,2.8,33.0,0.0,,170.0,10.6,,1021.0,,3.0
2025-03-02 18:00:00,37.4,2.8,23.0,0.0,,200.0,8.1,,1019.0,,3.0
2025-03-02 19:00:00,39.2,3.6,22.0,0.0,,170.0,13.9,,1018.0,,1.0
2025-03-02 20:00:00,42.8,6.6,22.0,0.0,,160.0,11.8,,1017.0,,1.0
2025-03-02 21:00:00,42.8,10.2,26.0,0.0,,160.0,11.4,,1016.0,,1.0
2025-03-02 22:00:00,41.0,10.4,28.0,0.0,,160.0,13.9,,1016.0,,1.0
2025-03-02 23:00:00,39.2,12.6,33.0,0.0,,160.0,11.8,,1016.0,,2.0
2025-03-03 00:00:00,39.2,12.6,33.0,0.0,,130.0,7.0,,1016.0,,3.0
2025-03-03 01:00:00,37.4,15.8,41.0,0.0,,130.0,7.0,,1015.0,,1.0
2025-03-03 02:00:00,35.6,15.8,44.0,0.0,,120.0,6.8,,1015.0,,1.0
2025-03-03 03:00:00,35.6,17.8,48.0,0.0,,140.0,6.9,,1015.0,,2.0
2025-03-03 04:00:00,31.8,13.8,47.0,0.0,,165.0,9.4,,1016.2,,2.0
2025-03-03 05:00:00,33.8,15.6,47.0,0.0,,150.0,5.8,,1015.0,,2.0
2025-03-03 06:00:00,33.8,17.6,51.0,0.0,,150.0,6.8,,1014.0,,1.0
2025-03-03 07:00:00,33.8,17.6,51.0,0.0,,160.0,8.1,,1013.0,,1.0
2025-03-03 08:00:00,33.8,17.6,51.0,0.0,,150.0,5.6,,1013.0,,1.0
2025-03-03 09:00:00,32.0,19.2,59.0,0.0,,150.0,7.0,,1011.0,,1.0
2025-03-03 10:00:00,32.0,19.2,59.0,0.0,,150.0,6.8,,1011.0,,1.0
2025-03-03 11:00:00,30.2,19.4,64.0,0.0,,140.0,5.8,,1010.0,,1.0
2025-03-03 12:00:00,30.2,19.4,64.0,0.0,,120.0,4.3,,1010.0,,1.0
2025-03-03 13:00:00,33.8,19.4,55.0,0.0,,130.0,4.7,,1010.0,,1.0
2025-03-03 14:00:00,37.4,19.4,48.0,0.0,,140.0,8.1,,1010.0,,1.0
2025-03-03 15:00:00,41.0,19.6,42.0,0.0,,160.0,6.9,,1010.0,,1.0
2025-03-03 16:00:00,44.6,21.2,39.0,0.0,,150.0,9.2,,1009.0,,3.0
2025-03-03 17:00:00,46.4,22.8,39.0,0.0,,160.0,6.8,,1008.0,,3.0
2025-03-03 18:00:00,46.4,25.2,43.0,0.0,,150.0,9.2,,1007.0,,3.0
2025-03-03 19:00:00,48.2,26.8,43.0,0.0,,160.0,10.3,,1006.0,,3.0
2025-03-03 20:00:00,48.2,28.4,46.0,0.0,,120.0,10.4,,1005.0,,3.0
2025-03-03 21:00:00,50.0,28.4,43.0,0.0,,120.0,11.5,,1004.0,,3.0
2025-03-03 22:00:00,48.2,28.4,46.0,0.0,,70.0,6.9,,1004.0,,3.0
2025-03-03 23:00:00,46.4,28.2,49.0,0.0,,60.0,6.8,,1003.0,,3.0
2025-03-04 00:00:00,44.6,28.6,53.0,0.0,,70.0,8.1,,1003.0,,3.0
2025-03-04 01:00:00,42.8,28.6,57.0,0.0,,70.0,7.0,,1004.0,,3.0
2025-03-04 02:00:00,42.8,28.6,57.0,0.0,,100.0,6.8,,1003.0,,3.0
2025-03-04 03:00:00,44.6,30.4,57.0,0.0,,130.0,6.9,,1003.0,,3.0
2025-03-04 04:00:00,45.3,38.8,78.0,0.0,,154.0,8.1,,1002.9,,3.0
2025-03-04 05:00:00,44.6,39.2,81.0,0.008,,110.0,5.6,,1002.0,,7.0
2025-03-04 06:00:00,42.8,39.2,87.0,0.028,,90.0,3.4,,1002.0,,8.0
2025-03-04 07:00:00,42.8,42.8,100.0,0.028,,0.0,0.0,,1002.0,,8.0
2025-03-04 08:00:00,44.6,42.6,93.0,0.012,,130.0,3.4,,1002.0,,8.0
2025-03-04 09:00:00,44.6,42.6,93.0,0.016,,0.0,0.0,,1000.0,,8.0
2025-03-04 10:00:00,42.8,42.8,100.0,0.0,,0.0,0.0,,1001.0,,3.0
2025-03-04 11:00:00,42.8,42.8,100.0,0.0,,100.0,3.7,,1002.0,,5.0
2025-03-04 12:00:00,42.8,42.8,100.0,0.0,,0.0,0.0,,1001.0,,5.0
2025-03-04 13:00:00,42.8,42.8,100.0,0.0,,50.0,7.0,,1000.0,,3.0
2025-03-04 14:00:00,41.0,41.0,100.0,0.0,,30.0,9.2,,1000.0,,3.0
2025-03-04 15:00:00,41.0,41.0,100.0,0.0,,350.0,5.8,,1002.0,,3.0
2025-03-04 16:00:00,41.0,41.0,100.0,0.0,,360.0,4.7,,1002.0,,3.0
2025-03-04 17:00:00,41.0,41.0,100.0,0.012,,10.0,4.6,,1001.0,,8.0
2025-03-04 18:00:00,41.0,41.0,100.0,0.004,,20.0,10.3,,1001.0,,5.0
2025-03-04 19:00:00,39.2,39.2,100.0,0.0,,20.0,11.5,,1001.0,,5.0
2025-03-04 20:00:00,37.4,37.4,100.0,0.028,,10.0,20.5,,1001.0,,8.0
2025-03-04 21:00:00,35.6,35.6,100.0,0.024,,20.0,18.6,,1001.0,,8.0
2025-03-04 22:00:00,35.6,35.6,100.0,0.02,,10.0,20.5,,1001.0,,8.0
2025-03-04 23:00:00,35.6,35.6,100.0,0.028,,20.0,21.7,,1001.0,,8.0
2025-03-05 00:00:00,35.6,35.6,100.0,0.035,,10.0,15.0,,1001.0,,8.0
2025-03-05 01:00:00,33.8,33.8,100.0,0.031,,10.0,15.0,,1001.0,,12.0
2025-03-05 02:00:00,33.8,33.8,100.0,0.051,,10.0,16.1,,1001.0,,13.0
2025-03-05 03:00:00,33.8,33.8,100.0,0.083,,360.0,19.9,,1000.0,,13.0
2025-03-05 04:00:00,32.5,30.2,91.0,0.091,,9.0,19.7,,1002.3,,13.0
2025-03-05 05:00:00,32.0,32.0,100.0,0.055,,350.0,19.9,,999.0,,16.0
2025-03-05 06:00:00,32.0,32.0,100.0,0.059,,350.0,20.5,,998.0,,16.0
2025-03-05 07:00:00,30.2,30.2,100.0,0.043,,360.0,23.0,,997.0,,16.0
2025-03-05 08:00:00,30.2,30.2,100.0,0.035,,350.0,21.7,,997.0,,15.0
2025-03-05 09:00:00,30.2,30.2,100.0,0.051,,350.0,21.7,,998.0,,16.0
2025-03-05 10:00:00,30.2,30.2,100.0,0.051,,340.0,24.2,,998.0,,16.0
2025-03-05 11:00:00,28.4,28.4,100.0,0.051,,350.0,24.2,,998.0,,16.0
2025-03-05 12:00:00,28.4,28.4,100.0,0.047,,350.0,23.0,,999.0,,16.0
2025-03-05 13:00:00,28.4,26.6,93.0,0.043,,340.0,20.7,,1000.0,,16.0
2025-03-05 14:00:00,28.4,23.0,80.0,0.043,,340.0,23.0,,1001.0,,16.0
2025-03-05 15:00:00,28.4,21.2,74.0,0.031,,340.0,23.0,,1001.0,,15.0
2025-03-05 16:00:00,28.4,21.2,74.0,0.016,,340.0,20.8,,1002.0,,15.0
2025-03-05 17:00:00,30.2,21.2,69.0,0.0,,335.0,21.7,,1004.1,,3.0
2025-03-05 18:00:00,30.2,21.2,69.0,0.0,,340.0,23.0,,1002.0,,3.0
2025-03-05 19:00:00,32.0,19.2,59.0,0.0,,340.0,25.5,,1002.0,,3.0
2025-03-05 20:00:00,33.8,21.4,60.0,0.0,,320.0,21.7,,1003.0,,3.0
2025-03-05 21:00:00,33.8,21.4,60.0,0.0,,330.0,19.7,,1003.0,,3.0
2025-03-05 22:00:00,32.0,19.2,59.0,0.0,,320.0,19.9,,1005.0,,3.0
2025-03-05 23:00:00,25.5,18.7,75.0,0.0,,327.0,15.0,,1008.0,,3.0
2025-03-06 00:00:00,28.4,17.8,64.0,0.0,,310.0,11.8,,1006.0,,2.0
2025-03-06 01:00:00,28.4,17.8,64.0,0.0,,310.0,7.0,,1007.0,,1.0
2025-03-06 02:00:00,26.6,15.6,63.0,0.0,,310.0,5.6,,1008.0,,1.0
2025-03-06 03:00:00,24.8,15.8,68.0,0.0,,310.0,5.8,,1008.0,,1.0
2025-03-06 04:00:00,20.5,14.2,76.0,0.0,,331.0,9.8,,1011.7,,1.0
2025-03-06 05:00:00,19.4,14.0,79.0,0.0,,290.0,6.8,,1009.0,,1.0
2025-03-06 06:00:00,21.2,15.6,79.0,0.0,,270.0,7.0,,1010.0,,1.0
2025-03-06 07:00:00,17.6,12.2,79.0,0.0,,290.0,8.1,,1010.0,,1.0
2025-03-06 08:00:00,19.4,16.0,86.0,0.0,,300.0,7.0,,1011.0,,1.0
2025-03-06 09:00:00,17.6,12.2,79.0,0.0,,280.0,5.6,,1011.0,,1.0
2025-03-06 10:00:00,17.6,14.2,86.0,0.0,,270.0,3.4,,1011.0,,1.0
2025-03-06 11:00:00,17.6,16.0,93.0,0.0,,250.0,3.4,,1012.0,,1.0
2025-03-06 12:00:00,14.0,10.4,85.0,0.0,,0.0,0.0,,1012.0,,1.0
2025-03-06 13:00:00,19.4,17.8,93.0,0.0,,0.0,0.0,,1012.0,,2.0
2025-03-06 14:00:00,26.6,19.4,74.0,0.0,,230.0,5.8,,1012.0,,3.0
2025-03-06 15:00:00,30.2,19.4,64.0,0.0,,220.0,11.8,,1012.0,,3.0
2025-03-06 16:00:00,35.6,23.0,60.0,0.0,,220.0,9.2,,1012.0,,3.0
2025-03-06 17:00:00,37.4,23.2,56.0,0.0,,220.0,8.1,,1011.0,,3.0
2025-03-06 18:00:00,39.2,21.2,48.0,0.0,,260.0,10.3,,1011.0,,3.0
2025-03-06 19:00:00,41.0,24.8,52.0,0.0,,290.0,12.7,,1010.0,,1.0
2025-03-06 20:00:00,42.8,25.0,49.0,0.0,,260.0,10.4,,1010.0,,1.0
2025-03-06 21:00:00,41.0,26.4,56.0,0.0,,330.0,6.8,,1010.0,,2.0
2025-03-06 22:00:00,41.0,26.4,56.0,0.0,,320.0,6.9,,1011.0,,2.0
2025-03-06 23:00:00,37.4,26.8,65.0,0.0,,330.0,3.7,,1011.0,,3.0
2025-03-07 00:00:00,35.6,25.0,65.0,0.0,,360.0,4.7,,1011.0,,3.0
2025-03-07 01:00:00,33.8,24.6,69.0,0.0,,298.0,2.9,,1011.0,,3.0
2025-03-07 02:00:00,28.4,24.8,86.0,0.0,,286.0,3.6,,1011.0,,3.0
2025-03-07 03:00:00,28.4,24.8,86.0,0.0,,0.0,0.0,,1012.0,,3.0
2025-03-07 04:00:00,22.5,19.4,88.0,0.0,,305.0,4.2,,1013.3,,3.0
2025-03-07 05:00:00,26.6,23.0,86.0,0.0,,0.0,0.0,,1012.0,,3.0
2025-03-07 06:00:00,26.6,24.8,93.0,0.0,,324.0,3.8,,1012.0,,3.0
2025-03-07 07:00:00,26.6,26.6,100.0,0.0,,0.0,0.0,,1012.0,,3.0
2025-03-07 08:00:00,24.8,23.0,93.0,0.0,,0.0,0.0,,1012.0,,3.0
2025-03-07 09:00:00,21.2,21.2,100.0,0.0,,42.0,3.6,,1011.0,,5.0
2025-03-07 10:00:00,23.0,23.0,100.0,0.0,,0.0,0.0,,1011.0,,5.0
2025-03-07 11:00:00,19.4,19.4,100.0,0.0,,0.0,0.0,,1011.0,,3.0
2025-03-07 12:00:00,17.6,17.6,100.0,0.0,,0.0,0.0,,1011.0,,5.0
2025-03-07 13:00:00,21.2,21.2,100.0,0.0,,150.0,0.9,,1012.0,,3.0
2025-03-07 14:00:00,26.6,24.8,93.0,0.0,,0.0,0.0,,1012.0,,3.0
2025-03-07 15:00:00,33.8,15.6,47.0,0.0,,328.0,3.4,,1012.0,,3.0
2025-03-07 16:00:00,37.4,17.4,44.0,0.0,,300.0,4.7,,1012.0,,3.0
2025-03-07 17:00:00,39.2,17.4,41.0,0.0,,310.0,4.3,,1012.0,,3.0
2025-03-07 18:00:00,42.8,17.6,36.0,0.0,,270.0,8.1,,1011.0,,1.0
2025-03-07 19:00:00,44.6,18.0,34.0,0.0,,290.0,9.2,,1010.0,,1.0
2025-03-07 20:00:00,44.6,18.0,34.0,0.0,,280.0,13.7,,1010.0,,1.0
2025-03-07 21:00:00,44.6,18.0,34.0,0.0,,300.0,19.9,,1010.0,,1.0
2025-03-07 22:00:00,42.8,19.6,39.0,0.0,,300.0,13.9,,1011.0,,1.0
2025-03-07 23:00:00,42.8,19.6,39.0,0.0,,310.0,12.7,,1011.0,,1.0
2025-03-08 00:00:00,39.2,19.6,45.0,0.0,,310.0,10.6,,1012.0,,1.0
2025-03-08 01:00:00,37.4,19.4,48.0,0.0,,290.0,9.2,,1013.0,,1.0
2025-03-08 02:00:00,35.6,19.2,51.0,0.0,,300.0,5.6,,1014.0,,1.0
2025-03-08 03:00:00,33.8,19.4,55.0,0.0,,320.0,7.0,,1014.0,,1.0
2025-03-08 04:00:00,20.7,18.0,89.0,0.0,,300.0,2.5,,1015.9,,1.0
2025-03-08 05:00:00,26.6,19.4,74.0,0.0,,212.0,2.0,,1014.0,,3.0
2025-03-08 06:00:00,28.4,21.2,74.0,0.0,,0.0,0.0,,1014.0,,2.0
2025-03-08 07:00:00,28.4,21.2,74.0,0.0,,166.0,2.0,,1015.0,,2.0
2025-03-08 08:00:00,28.4,21.2,74.0,0.0,,180.0,3.4,,1014.0,,3.0
2025-03-08 09:00:00,28.4,19.6,69.0,0.0,,180.0,3.4,,1014.0,,3.0
2025-03-08 10:00:00,28.4,19.6,69.0,0.0,,170.0,4.3,,1014.0,,3.0
2025-03-08 11:00:00,26.6,19.4,74.0,0.0,,180.0,4.7,,1013.0,,1.0
2025-03-08 12:00:00,30.2,23.0,74.0,0.0,,210.0,10.3,,1013.0,,3.0
2025-03-08 13:00:00,32.0,23.0,69.0,0.0,,210.0,9.2,,1012.0,,3.0
2025-03-08 14:00:00,35.6,25.0,65.0,0.0,,240.0,7.0,,1012.0,,3.0
2025-03-08 15:00:00,41.0,24.8,52.0,0.0,,230.0,11.5,,1012.0,,3.0
2025-03-08 16:00:00,46.4,25.2,43.0,0.0,,250.0,11.5,,1012.0,,3.0
2025-03-08 17:00:00,48.2,26.8,43.0,0.0,,260.0,12.4,,1012.0,,3.0
2025-03-08 18:00:00,48.2,26.8,43.0,0.0,,260.0,11.5,,1012.0,,2.0
2025-03-08 19:00:00,51.8,28.2,40.0,0.0,,270.0,10.3,,1011.0,,1.0
2025-03-08 20:00:00,53.6,26.6,35.0,0.0,,290.0,12.7,,1011.0,,2.0
2025-03-08 21:00:00,51.8,26.4,37.0,0.0,,280.0,14.9,,1012.0,,2.0
2025-03-08 22:00:00,51.8,26.4,37.0,0.0,,280.0,17.4,,1012.0,,1.0
2025-03-08 23:00:00,48.2,26.8,43.0,0.0,,290.0,11.5,,1012.0,,1.0
2025-03-09 00:00:00,46.4,26.8,46.0,0.0,,270.0,5.8,,1013.0,,1.0
2025-03-09 01:00:00,44.6,26.6,49.0,0.0,,260.0,4.7,,1013.0,,1.0
2025-03-09 02:00:00,42.8,28.6,57.0,0.0,,250.0,4.3,,1014.0,,1.0
2025-03-09 03:00:00,37.4,28.6,70.0,0.0,,0.0,0.0,,1014.0,,1.0
2025-03-09 04:00:00,30.6,24.8,79.0,0.0,,241.0,5.3,,1013.9,,1.0
2025-03-09 05:00:00,32.0,26.6,80.0,0.0,,220.0,3.7,,1013.0,,1.0
2025-03-09 06:00:00,35.6,26.8,70.0,0.0,,210.0,4.7,,1013.0,,1.0
2025-03-09 07:00:00,37.4,28.6,70.0,0.0,,210.0,5.8,,1013.0,,1.0
2025-03-09 08:00:00,33.8,26.8,75.0,0.0,,200.0,5.8,,1012.0,,1.0
2025-03-09 09:00:00,35.6,26.8,70.0,0.0,,210.0,5.8,,1012.0,,1.0
2025-03-09 10:00:00,35.6,26.8,70.0,0.0,,210.0,8.1,,1011.0,,1.0
2025-03-09 11:00:00,35.6,26.8,70.0,0.0,,200.0,7.0,,1011.0,,2.0
2025-03-09 12:00:00,33.8,26.8,75.0,0.0,,200.0,7.0,,1011.0,,3.0
2025-03-09 13:00:00,37.4,28.6,70.0,0.0,,210.0,14.9,,1010.0,,3.0
2025-03-09 14:00:00,41.0,28.6,61.0,0.0,,220.0,9.3,,1010.0,,3.0
2025-03-09 15:00:00,44.6,28.6,53.0,0.0,,240.0,11.5,,1009.0,,3.0
2025-03-09 16:00:00,51.8,30.0,43.0,0.0,,220.0,9.2,,1009.0,,3.0
2025-03-09 17:00:00,55.4,30.2,38.0,0.0,,240.0,9.3,,1009.0,,3.0
2025-03-09 18:00:00,59.0,32.0,36.0,0.0,,260.0,9.2,,1009.0,,3.0
2025-03-09 19:00:00,60.8,32.2,34.0,0.0,,270.0,11.4,,1008.0,,3.0
2025-03-09 20:00:00,60.8,30.0,31.0,0.0,,260.0,12.7,,1008.0,,3.0
2025-03-09 21:00:00,59.0,29.8,33.0,0.0,,280.0,11.8,,1008.0,,3.0
2025-03-09 22:00:00,57.2,30.6,36.0,0.0,,280.0,13.7,,1008.0,,3.0
2025-03-09 23:00:00,55.4,32.0,41.0,0.0,,270.0,7.0,,1009.0,,3.0
2025-03-10 00:00:00,53.6,32.2,44.0,0.0,,250.0,7.0,,1009.0,,1.0
2025-03-10 01:00:00,50.0,32.0,50.0,0.0,,277.0,5.8,,1009.0,,3.0
2025-03-10 02:00:00,44.6,32.0,61.0,0.0,,0.0,0.0,,1009.0,,3.0
2025-03-10 03:00:00,36.9,30.0,76.0,0.0,,265.0,5.3,,1009.0,,1.0
2025-03-10 04:00:00,37.4,30.2,75.0,0.0,,0.0,0.0,,1008.0,,1.0
2025-03-10 05:00:00,37.4,30.2,75.0,0.0,,210.0,3.7,,1008.0,,1.0
2025-03-10 06:00:00,39.2,30.2,70.0,0.0,,210.0,4.7,,1008.0,,1.0
2025-03-10 07:00:00,42.8,31.8,65.0,0.0,,200.0,4.3,,1006.0,,1.0
2025-03-10 08:00:00,42.8,31.8,65.0,0.0,,210.0,5.8,,1006.0,,1.0
2025-03-10 09:00:00,41.0,30.2,65.0,0.0,,210.0,5.8,,1005.0,,1.0
2025-03-10 10:00:00,39.2,30.2,70.0,0.0,,210.0,6.8,,1005.0,,1.0
2025-03-10 11:00:00,35.6,28.4,75.0,0.0,,190.0,5.8,,1005.0,,2.0
2025-03-10 12:00:00,35.6,28.4,75.0,0.0,,170.0,5.6,,1004.0,,3.0
2025-03-10 13:00:00,44.6,30.4,57.0,0.0,,200.0,10.3,,1003.0,,3.0
2025-03-10 14:00:00,46.4,33.6,61.0,0.0,,210.0,9.2,,1002.0,,2.0
2025-03-10 15:00:00,51.8,32.2,47.0,0.0,,220.0,9.2,,1002.0,,3.0
2025-03-10 16:00:00,57.2,30.6,36.0,0.0,,210.0,9.2,,1001.0,,3.0
2025-03-10 17:00:00,59.0,29.8,33.0,0.0,,190.0,8.1,,1000.0,,3.0
2025-03-10 18:00:00,64.4,32.4,30.0,0.0,,190.0,8.1,,999.0,,3.0
2025-03-10 19:00:00,66.2,30.4,26.0,0.0,,210.0,7.0,,998.0,,3.0
2025-03-10 20:00:00,69.8,34.3,27.0,0.0,,220.0,9.3,,997.0,,3.0
2025-03-10 21:00:00,66.2,37.8,35.0,0.0,,240.0,11.5,,997.0,,3.0
2025-03-10 22:00:00,64.4,40.8,42.0,0.0,,220.0,9.3,,997.0,,3.0
2025-03-10 23:00:00,60.8,43.0,52.0,0.0,,220.0,4.6,,997.0,,3.0
2025-03-11 00:00:00,60.8,39.4,45.0,0.0,,250.0,4.6,,998.0,,3.0
2025-03-11 01:00:00,53.6,35.4,50.0,0.0,,213.0,5.8,,998.0,,3.0
2025-03-11 02:00:00,48.2,35.8,62.0,0.0,,0.0,0.0,,999.0,,3.0
2025-03-11 03:00:00,45.3,33.4,63.0,0.0,,273.0,9.2,,997.9,,3.0
2025-03-11 04:00:00,50.0,34.0,54.0,0.0,,320.0,12.7,,1002.0,,3.0
2025-03-11 05:00:00,46.4,32.0,57.0,0.0,,320.0,16.2,,1003.0,,1.0
2025-03-11 06:00:00,39.2,28.4,65.0,0.0,,350.0,21.7,,1004.0,,2.0
2025-03-11 07:00:00,35.6,25.0,65.0,0.0,,360.0,13.9,,1008.0,,3.0
2025-03-11 08:00:00,33.8,22.8,64.0,0.0,,350.0,12.4,,1009.0,,3.0
2025-03-11 09:00:00,32.0,21.2,64.0,0.0,,360.0,9.2,,1010.0,,3.0
2025-03-11 10:00:00,28.4,19.6,69.0,0.0,,350.0,6.8,,1011.0,,3.0
2025-03-11 11:00:00,28.4,19.6,69.0,0.0,,340.0,8.1,,1011.0,,1.0
2025-03-11 12:00:00,26.6,17.4,68.0,0.0,,350.0,9.2,,1013.0,,1.0
2025-03-11 13:00:00,28.4,17.8,64.0,0.0,,350.0,12.4,,1013.0,,1.0
2025-03-11 14:00:00,30.2,16.0,55.0,0.0,,360.0,9.3,,1014.0,,1.0
2025-03-11 15:00:00,33.8,12.0,40.0,0.0,,340.0,9.2,,1014.0,,2.0
2025-03-11 16:00:00,35.6,10.6,35.0,0.0,,340.0,7.0,,1015.0,,2.0
2025-03-11 17:00:00,39.2,10.4,30.0,0.0,,9.0,4.5,,1014.0,,2.0
